sample_id,group_id,role,split_id,profile_id,trajectory_id,scenario_id,context_start_s,context_end_s,observed_path,observed_sha256,oracle_opened_for_representation
g1_state_space__train_profile_002__trajectory_014__seed_100014__clean_asynchronous::context_090.000,train_profile_002,train,train,train_profile_002,g1_state_space__train_profile_002__trajectory_014__seed_100014,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_002/g1_state_space__train_profile_002__trajectory_014__seed_100014/clean_asynchronous/raw_dual_stream.npz,256ea6290eebf8e0ef8ad512283aeb70cf61875d9763759638f2d20b2c796e9a,False
g1_state_space__train_profile_002__trajectory_014__seed_100014__clean_asynchronous::context_120.000,train_profile_002,train,train,train_profile_002,g1_state_space__train_profile_002__trajectory_014__seed_100014,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_002/g1_state_space__train_profile_002__trajectory_014__seed_100014/clean_asynchronous/raw_dual_stream.npz,256ea6290eebf8e0ef8ad512283aeb70cf61875d9763759638f2d20b2c796e9a,False
g1_state_space__train_profile_002__trajectory_015__seed_100015__clean_asynchronous::context_030.000,train_profile_002,train,train,train_profile_002,g1_state_space__train_profile_002__trajectory_015__seed_100015,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_002/g1_state_space__train_profile_002__trajectory_015__seed_100015/clean_asynchronous/raw_dual_stream.npz,96aa06e0308e75c4ea4d64e023869f26cfae05a35c7c0cdd66b1d10cb4295c9f,False
g1_state_space__train_profile_002__trajectory_015__seed_100015__clean_asynchronous::context_060.000,train_profile_002,train,train,train_profile_002,g1_state_space__train_profile_002__trajectory_015__seed_100015,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_002/g1_state_space__train_profile_002__trajectory_015__seed_100015/clean_asynchronous/raw_dual_stream.npz,96aa06e0308e75c4ea4d64e023869f26cfae05a35c7c0cdd66b1d10cb4295c9f,False
g1_state_space__train_profile_002__trajectory_015__seed_100015__clean_asynchronous::context_090.000,train_profile_002,train,train,train_profile_002,g1_state_space__train_profile_002__trajectory_015__seed_100015,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_002/g1_state_space__train_profile_002__trajectory_015__seed_100015/clean_asynchronous/raw_dual_stream.npz,96aa06e0308e75c4ea4d64e023869f26cfae05a35c7c0cdd66b1d10cb4295c9f,False
g1_state_space__train_profile_002__trajectory_015__seed_100015__clean_asynchronous::context_120.000,train_profile_002,train,train,train_profile_002,g1_state_space__train_profile_002__trajectory_015__seed_100015,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_002/g1_state_space__train_profile_002__trajectory_015__seed_100015/clean_asynchronous/raw_dual_stream.npz,96aa06e0308e75c4ea4d64e023869f26cfae05a35c7c0cdd66b1d10cb4295c9f,False
g1_state_space__train_profile_002__trajectory_016__seed_100016__clean_asynchronous::context_030.000,train_profile_002,train,train,train_profile_002,g1_state_space__train_profile_002__trajectory_016__seed_100016,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_002/g1_state_space__train_profile_002__trajectory_016__seed_100016/clean_asynchronous/raw_dual_stream.npz,475c9d43879ba58b5a6ad809e6402b5db29bbd0f74711a6f441860e38cffb146,False
g1_state_space__train_profile_002__trajectory_016__seed_100016__clean_asynchronous::context_060.000,train_profile_002,train,train,train_profile_002,g1_state_space__train_profile_002__trajectory_016__seed_100016,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_002/g1_state_space__train_profile_002__trajectory_016__seed_100016/clean_asynchronous/raw_dual_stream.npz,475c9d43879ba58b5a6ad809e6402b5db29bbd0f74711a6f441860e38cffb146,False
g1_state_space__train_profile_002__trajectory_016__seed_100016__clean_asynchronous::context_090.000,train_profile_002,train,train,train_profile_002,g1_state_space__train_profile_002__trajectory_016__seed_100016,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_002/g1_state_space__train_profile_002__trajectory_016__seed_100016/clean_asynchronous/raw_dual_stream.npz,475c9d43879ba58b5a6ad809e6402b5db29bbd0f74711a6f441860e38cffb146,False
g1_state_space__train_profile_002__trajectory_016__seed_100016__clean_asynchronous::context_120.000,train_profile_002,train,train,train_profile_002,g1_state_space__train_profile_002__trajectory_016__seed_100016,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_002/g1_state_space__train_profile_002__trajectory_016__seed_100016/clean_asynchronous/raw_dual_stream.npz,475c9d43879ba58b5a6ad809e6402b5db29bbd0f74711a6f441860e38cffb146,False
g1_state_space__train_profile_002__trajectory_017__seed_100017__clean_asynchronous::context_030.000,train_profile_002,train,train,train_profile_002,g1_state_space__train_profile_002__trajectory_017__seed_100017,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_002/g1_state_space__train_profile_002__trajectory_017__seed_100017/clean_asynchronous/raw_dual_stream.npz,63622484555fa355b6764106b4caa8467e7aa1ef6f839fb64a303362a14458dc,False
g1_state_space__train_profile_002__trajectory_017__seed_100017__clean_asynchronous::context_060.000,train_profile_002,train,train,train_profile_002,g1_state_space__train_profile_002__trajectory_017__seed_100017,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_002/g1_state_space__train_profile_002__trajectory_017__seed_100017/clean_asynchronous/raw_dual_stream.npz,63622484555fa355b6764106b4caa8467e7aa1ef6f839fb64a303362a14458dc,False
g1_state_space__train_profile_002__trajectory_017__seed_100017__clean_asynchronous::context_090.000,train_profile_002,train,train,train_profile_002,g1_state_space__train_profile_002__trajectory_017__seed_100017,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_002/g1_state_space__train_profile_002__trajectory_017__seed_100017/clean_asynchronous/raw_dual_stream.npz,63622484555fa355b6764106b4caa8467e7aa1ef6f839fb64a303362a14458dc,False
g1_state_space__train_profile_002__trajectory_017__seed_100017__clean_asynchronous::context_120.000,train_profile_002,train,train,train_profile_002,g1_state_space__train_profile_002__trajectory_017__seed_100017,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_002/g1_state_space__train_profile_002__trajectory_017__seed_100017/clean_asynchronous/raw_dual_stream.npz,63622484555fa355b6764106b4caa8467e7aa1ef6f839fb64a303362a14458dc,False
g1_state_space__train_profile_003__trajectory_018__seed_100018__clean_asynchronous::context_030.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_018__seed_100018,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_018__seed_100018/clean_asynchronous/raw_dual_stream.npz,c74912556c77f150883b49f9c9a9f84e6ae8e52371e99f0bbb4138e8520cebdc,False
g1_state_space__train_profile_003__trajectory_018__seed_100018__clean_asynchronous::context_060.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_018__seed_100018,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_018__seed_100018/clean_asynchronous/raw_dual_stream.npz,c74912556c77f150883b49f9c9a9f84e6ae8e52371e99f0bbb4138e8520cebdc,False
g1_state_space__train_profile_003__trajectory_018__seed_100018__clean_asynchronous::context_090.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_018__seed_100018,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_018__seed_100018/clean_asynchronous/raw_dual_stream.npz,c74912556c77f150883b49f9c9a9f84e6ae8e52371e99f0bbb4138e8520cebdc,False
g1_state_space__train_profile_003__trajectory_018__seed_100018__clean_asynchronous::context_120.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_018__seed_100018,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_018__seed_100018/clean_asynchronous/raw_dual_stream.npz,c74912556c77f150883b49f9c9a9f84e6ae8e52371e99f0bbb4138e8520cebdc,False
g1_state_space__train_profile_003__trajectory_019__seed_100019__clean_asynchronous::context_030.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_019__seed_100019,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_019__seed_100019/clean_asynchronous/raw_dual_stream.npz,a558a8e3ea0aeabd6dbadb447aaa8e26b01de4b36a891ab74f36c1096a939b65,False
g1_state_space__train_profile_003__trajectory_019__seed_100019__clean_asynchronous::context_060.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_019__seed_100019,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_019__seed_100019/clean_asynchronous/raw_dual_stream.npz,a558a8e3ea0aeabd6dbadb447aaa8e26b01de4b36a891ab74f36c1096a939b65,False
g1_state_space__train_profile_003__trajectory_019__seed_100019__clean_asynchronous::context_090.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_019__seed_100019,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_019__seed_100019/clean_asynchronous/raw_dual_stream.npz,a558a8e3ea0aeabd6dbadb447aaa8e26b01de4b36a891ab74f36c1096a939b65,False
g1_state_space__train_profile_003__trajectory_019__seed_100019__clean_asynchronous::context_120.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_019__seed_100019,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_019__seed_100019/clean_asynchronous/raw_dual_stream.npz,a558a8e3ea0aeabd6dbadb447aaa8e26b01de4b36a891ab74f36c1096a939b65,False
g1_state_space__train_profile_003__trajectory_020__seed_100020__clean_asynchronous::context_030.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_020__seed_100020,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_020__seed_100020/clean_asynchronous/raw_dual_stream.npz,b9a1ebe45876de1eb7a55b6eddf411f87f4847ece14e4fa4bcbf584b5a35d14f,False
g1_state_space__train_profile_003__trajectory_020__seed_100020__clean_asynchronous::context_060.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_020__seed_100020,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_020__seed_100020/clean_asynchronous/raw_dual_stream.npz,b9a1ebe45876de1eb7a55b6eddf411f87f4847ece14e4fa4bcbf584b5a35d14f,False
g1_state_space__train_profile_003__trajectory_020__seed_100020__clean_asynchronous::context_090.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_020__seed_100020,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_020__seed_100020/clean_asynchronous/raw_dual_stream.npz,b9a1ebe45876de1eb7a55b6eddf411f87f4847ece14e4fa4bcbf584b5a35d14f,False
g1_state_space__train_profile_003__trajectory_020__seed_100020__clean_asynchronous::context_120.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_020__seed_100020,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_020__seed_100020/clean_asynchronous/raw_dual_stream.npz,b9a1ebe45876de1eb7a55b6eddf411f87f4847ece14e4fa4bcbf584b5a35d14f,False
g1_state_space__train_profile_003__trajectory_021__seed_100021__clean_asynchronous::context_030.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_021__seed_100021,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_021__seed_100021/clean_asynchronous/raw_dual_stream.npz,e073c59da5ec6fb1ae20dc55bba07e8e7a295217e857524a05a3410bf7d5581d,False
g1_state_space__train_profile_003__trajectory_021__seed_100021__clean_asynchronous::context_060.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_021__seed_100021,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_021__seed_100021/clean_asynchronous/raw_dual_stream.npz,e073c59da5ec6fb1ae20dc55bba07e8e7a295217e857524a05a3410bf7d5581d,False
g1_state_space__train_profile_003__trajectory_021__seed_100021__clean_asynchronous::context_090.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_021__seed_100021,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_021__seed_100021/clean_asynchronous/raw_dual_stream.npz,e073c59da5ec6fb1ae20dc55bba07e8e7a295217e857524a05a3410bf7d5581d,False
g1_state_space__train_profile_003__trajectory_021__seed_100021__clean_asynchronous::context_120.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_021__seed_100021,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_021__seed_100021/clean_asynchronous/raw_dual_stream.npz,e073c59da5ec6fb1ae20dc55bba07e8e7a295217e857524a05a3410bf7d5581d,False
g1_state_space__train_profile_003__trajectory_022__seed_100022__clean_asynchronous::context_030.000,train_profile_003,train,train,train_profile_003,g1_state_space__train_profile_003__trajectory_022__seed_100022,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/train/train_profile_003/g1_state_space__train_profile_003__trajectory_022__seed_100022/clean_asynchronous/raw_dual_stream.npz,893f9be5cd31abd27ceb24121c09e0b711e1360d538cb068a703cfab66bbee62,False
